,ZIPCODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,GROSS_SQUARE_FEET,AGE,TAX_CLASS,BUILDING_CLASS,SALE_PRICE
5319 ,11234 ,1 ,0 ,938 ,97 ,1 ,10 ,265000 
5320 ,11234 ,1 ,0 ,973 ,97 ,1 ,10 ,377000 
5321 ,11234 ,1 ,0 ,1380 ,87 ,1 ,3 ,450000 
5322 ,11234 ,1 ,0 ,1518 ,82 ,1 ,3 ,450000 
5323 ,11234 ,1 ,0 ,1386 ,72 ,1 ,3 ,437000 
5324 ,11234 ,1 ,0 ,1036 ,97 ,1 ,10 ,485000 
5325 ,11234 ,1 ,0 ,1732 ,77 ,1 ,6 ,470000 
5326 ,11234 ,1 ,0 ,2248 ,62 ,1 ,3 ,790000 
5327 ,11234 ,1 ,0 ,992 ,102 ,1 ,6 ,365000 
5328 ,11234 ,1 ,0 ,1216 ,92 ,1 ,10 ,435000 
5329 ,11234 ,1 ,0 ,1244 ,97 ,1 ,10 ,420000 
5330 ,11234 ,1 ,0 ,1152 ,92 ,1 ,2 ,330000 
5331 ,11234 ,1 ,0 ,900 ,87 ,1 ,3 ,317000 
5332 ,11234 ,1 ,0 ,1120 ,97 ,1 ,2 ,569900 
5333 ,11234 ,1 ,0 ,1885 ,62 ,1 ,6 ,560000 
5334 ,11234 ,1 ,0 ,1885 ,62 ,1 ,6 ,500000 
5335 ,11234 ,1 ,0 ,1216 ,97 ,1 ,2 ,485000 
5336 ,11234 ,1 ,0 ,868 ,92 ,1 ,2 ,330000 
5337 ,11234 ,1 ,0 ,1440 ,116 ,1 ,2 ,805000 
5338 ,11234 ,1 ,0 ,1168 ,82 ,1 ,2 ,435000 
5339 ,11234 ,1 ,0 ,1064 ,97 ,1 ,2 ,475000 
5340 ,11234 ,1 ,0 ,1100 ,11 ,1 ,2 ,510000 
5341 ,11234 ,1 ,0 ,1864 ,107 ,1 ,2 ,600000 
5342 ,11234 ,1 ,0 ,994 ,92 ,1 ,2 ,260000 
5343 ,11234 ,2 ,0 ,1657 ,72 ,1 ,11 ,510056 
5344 ,11234 ,2 ,0 ,2080 ,57 ,1 ,11 ,600000 
5345 ,11234 ,2 ,0 ,2124 ,57 ,1 ,11 ,722000 
5346 ,11234 ,2 ,0 ,1536 ,82 ,1 ,11 ,443000 
5347 ,11234 ,2 ,0 ,1582 ,72 ,1 ,11 ,489000 
5348 ,11234 ,2 ,0 ,1582 ,77 ,1 ,11 ,586000 
5349 ,11234 ,2 ,0 ,2052 ,77 ,1 ,13 ,40000 
5350 ,11234 ,2 ,0 ,1600 ,87 ,1 ,13 ,545000 
5351 ,11234 ,2 ,0 ,2164 ,72 ,1 ,11 ,675000 
5352 ,11234 ,2 ,0 ,1600 ,77 ,1 ,11 ,675000 
5353 ,11234 ,2 ,0 ,1600 ,77 ,1 ,11 ,450500 
5354 ,11234 ,2 ,0 ,1816 ,77 ,1 ,11 ,401250 
5355 ,11234 ,2 ,0 ,1816 ,77 ,1 ,11 ,133750 
5356 ,11234 ,2 ,0 ,1626 ,72 ,1 ,13 ,599000 
5357 ,11234 ,2 ,0 ,1962 ,62 ,1 ,11 ,660000 
5358 ,11234 ,2 ,0 ,1962 ,62 ,1 ,11 ,165000 
5359 ,11234 ,2 ,0 ,2805 ,9 ,1 ,12 ,699000 
5360 ,11234 ,2 ,0 ,1484 ,57 ,1 ,11 ,700000 
5361 ,11234 ,2 ,0 ,1484 ,57 ,1 ,11 ,385000 
5362 ,11234 ,2 ,0 ,1800 ,77 ,1 ,11 ,295000 
5363 ,11234 ,2 ,0 ,1956 ,72 ,1 ,11 ,429000 
5364 ,11234 ,2 ,0 ,1801 ,72 ,1 ,13 ,530000 
5365 ,11234 ,2 ,0 ,1478 ,67 ,1 ,11 ,315000 
5366 ,11234 ,2 ,0 ,3261 ,57 ,1 ,11 ,600000 
5367 ,11234 ,2 ,0 ,1858 ,77 ,1 ,11 ,227500 
5368 ,11234 ,2 ,0 ,2380 ,57 ,1 ,14 ,538000 
5369 ,11234 ,2 ,0 ,2080 ,14 ,1 ,12 ,700000 
5370 ,11234 ,2 ,0 ,1472 ,97 ,1 ,13 ,499999 
5371 ,11234 ,2 ,0 ,1860 ,87 ,1 ,11 ,640000 
5372 ,11234 ,2 ,0 ,1701 ,72 ,1 ,13 ,490000 
5373 ,11234 ,2 ,0 ,1945 ,72 ,1 ,11 ,530000 
5374 ,11234 ,2 ,0 ,2183 ,72 ,1 ,11 ,100000 
5375 ,11234 ,2 ,0 ,1936 ,67 ,1 ,11 ,520000 
5376 ,11234 ,2 ,0 ,1936 ,67 ,1 ,11 ,330500 
5377 ,11234 ,2 ,0 ,3204 ,62 ,1 ,11 ,720000 
5378 ,11234 ,2 ,0 ,2524 ,52 ,1 ,11 ,566000 
5379 ,11234 ,2 ,0 ,3141 ,52 ,1 ,11 ,590000 
5380 ,11234 ,2 ,0 ,2396 ,57 ,1 ,11 ,520000 
5381 ,11234 ,2 ,0 ,2472 ,57 ,1 ,11 ,500000 
5382 ,11234 ,2 ,0 ,3280 ,57 ,1 ,11 ,619500 
5383 ,11234 ,2 ,0 ,3280 ,57 ,1 ,11 ,450000 
5384 ,11234 ,2 ,0 ,2240 ,52 ,1 ,11 ,24000 
5385 ,11234 ,2 ,0 ,2327 ,52 ,1 ,11 ,147046 
5386 ,11234 ,2 ,0 ,1326 ,87 ,1 ,11 ,400000 
5387 ,11234 ,2 ,0 ,1332 ,87 ,1 ,11 ,555000 
5388 ,11234 ,2 ,0 ,1376 ,97 ,1 ,13 ,300000 
5389 ,11234 ,2 ,0 ,1744 ,82 ,1 ,13 ,512000 
5390 ,11234 ,2 ,0 ,1540 ,77 ,1 ,13 ,468650 
5391 ,11234 ,2 ,0 ,1540 ,77 ,1 ,13 ,535000 
5392 ,11234 ,2 ,0 ,2504 ,67 ,1 ,11 ,664000 
5393 ,11234 ,2 ,0 ,2480 ,92 ,1 ,11 ,480000 
5394 ,11234 ,2 ,0 ,1344 ,92 ,1 ,13 ,575000 
5395 ,11234 ,2 ,0 ,1300 ,97 ,1 ,13 ,450000 
5396 ,11234 ,2 ,0 ,1538 ,62 ,1 ,14 ,516000 
5397 ,11234 ,2 ,0 ,2010 ,97 ,1 ,12 ,25000 
5398 ,11234 ,2 ,0 ,2010 ,97 ,1 ,12 ,25000 
5399 ,11234 ,3 ,0 ,3465 ,27 ,1 ,15 ,729000 
5400 ,11234 ,3 ,0 ,2240 ,52 ,1 ,15 ,50000 
5401 ,11234 ,3 ,0 ,2698 ,42 ,1 ,15 ,620000 
5402 ,11234 ,3 ,0 ,2244 ,97 ,1 ,15 ,300000 
5403 ,11234 ,85 ,1 ,113900 ,64 ,2 ,30 ,127500 
5404 ,11234 ,2 ,2 ,5840 ,86 ,2 ,168 ,975000 
5405 ,11234 ,2 ,2 ,3986 ,67 ,4 ,93 ,750000 
5406 ,11234 ,0 ,3 ,3650 ,22 ,4 ,90 ,1615000 
5407 ,11234 ,0 ,5 ,6200 ,23 ,4 ,90 ,1615000 
5408 ,11234 ,0 ,1 ,2340 ,86 ,4 ,90 ,925000 
5409 ,11234 ,0 ,1 ,1800 ,57 ,4 ,50 ,300000 
5410 ,11205 ,1 ,0 ,3920 ,92 ,1 ,10 ,1485369 
5411 ,11217 ,1 ,0 ,3780 ,118 ,1 ,10 ,2225000 
5412 ,11217 ,1 ,0 ,3120 ,116 ,1 ,10 ,395000 
5413 ,11217 ,2 ,0 ,2668 ,118 ,1 ,13 ,2995000 
5414 ,11205 ,2 ,0 ,2440 ,116 ,1 ,12 ,1400000 
5415 ,11205 ,2 ,1 ,2717 ,57 ,1 ,164 ,2237500 
5416 ,11205 ,2 ,0 ,1350 ,118 ,1 ,14 ,998000 
5417 ,11205 ,2 ,1 ,2690 ,57 ,1 ,164 ,4775000 
5418 ,11205 ,2 ,0 ,2584 ,112 ,1 ,11 ,2385000 
5419 ,11205 ,2 ,0 ,3680 ,118 ,1 ,13 ,4210000 
5420 ,11205 ,2 ,0 ,1800 ,107 ,1 ,13 ,3200000 
5421 ,11205 ,2 ,0 ,4950 ,117 ,1 ,14 ,1527090 
5422 ,11217 ,2 ,0 ,2180 ,116 ,1 ,13 ,1575000 
5423 ,11217 ,2 ,0 ,3200 ,118 ,1 ,13 ,1835000 
5424 ,11217 ,2 ,0 ,3840 ,117 ,1 ,14 ,4150000 
5425 ,11217 ,2 ,0 ,5600 ,87 ,1 ,13 ,5237500 
5426 ,11217 ,2 ,0 ,3360 ,118 ,1 ,14 ,3400000 
5427 ,11238 ,3 ,0 ,3240 ,118 ,1 ,15 ,2000000 
5428 ,11217 ,3 ,0 ,2700 ,117 ,1 ,15 ,2100000 
5429 ,11205 ,3 ,0 ,2640 ,112 ,1 ,15 ,1300000 
5430 ,11205 ,3 ,0 ,2200 ,118 ,1 ,15 ,1800000 
5431 ,11205 ,3 ,0 ,3960 ,118 ,1 ,15 ,2500000 
5432 ,11217 ,3 ,0 ,2800 ,118 ,1 ,15 ,2450000 
5433 ,11205 ,3 ,0 ,3888 ,117 ,1 ,15 ,2250000 
5434 ,11205 ,3 ,0 ,3720 ,87 ,1 ,15 ,2650000 
5435 ,11205 ,3 ,0 ,3948 ,118 ,1 ,15 ,140000 
5436 ,11205 ,3 ,0 ,3948 ,118 ,1 ,15 ,70000 
5437 ,11217 ,3 ,0 ,3780 ,118 ,1 ,15 ,2950000 
5438 ,11238 ,3 ,0 ,3780 ,107 ,1 ,15 ,888000 
5439 ,11238 ,3 ,0 ,3780 ,107 ,1 ,15 ,738231 
5440 ,11238 ,3 ,0 ,3780 ,107 ,1 ,15 ,501000 
5441 ,11238 ,4 ,0 ,2646 ,86 ,2 ,18 ,2995000 
5442 ,11205 ,4 ,0 ,3200 ,112 ,2 ,18 ,2500000 
5443 ,11205 ,4 ,0 ,3780 ,112 ,2 ,18 ,2535000 
5444 ,11205 ,4 ,0 ,4200 ,87 ,2 ,18 ,4700000 
5445 ,11217 ,4 ,0 ,3040 ,87 ,2 ,18 ,2500000 
5446 ,11217 ,5 ,0 ,4600 ,17 ,2 ,17 ,2615270 
5447 ,11217 ,8 ,0 ,3440 ,87 ,2 ,20 ,2100000 
5448 ,11217 ,8 ,0 ,2646 ,87 ,2 ,20 ,1863315 
5449 ,11238 ,6 ,0 ,4050 ,87 ,2 ,17 ,1750000 
5450 ,11238 ,4 ,0 ,2618 ,87 ,2 ,18 ,3300000 
5451 ,11217 ,2 ,3 ,6164 ,92 ,2 ,168 ,3200000 
5452 ,11238 ,4 ,2 ,4686 ,97 ,2 ,168 ,2500000 
5453 ,11229 ,1 ,0 ,868 ,92 ,1 ,10 ,510000 
5454 ,11229 ,1 ,0 ,868 ,82 ,1 ,10 ,375000 
5455 ,11229 ,1 ,0 ,882 ,82 ,1 ,6 ,413400 
5456 ,11229 ,1 ,0 ,1296 ,62 ,1 ,6 ,581000 
5457 ,11229 ,1 ,0 ,826 ,97 ,1 ,2 ,380000 
5458 ,11229 ,1 ,0 ,868 ,97 ,1 ,2 ,395000 
5459 ,11229 ,1 ,0 ,868 ,97 ,1 ,10 ,360000 
5460 ,11229 ,1 ,0 ,868 ,97 ,1 ,10 ,400000 
5461 ,11229 ,1 ,0 ,1584 ,12 ,1 ,6 ,80000 
5462 ,11229 ,1 ,0 ,1485 ,97 ,1 ,2 ,304200 
5463 ,11229 ,1 ,0 ,1824 ,97 ,1 ,2 ,430000 
5464 ,11229 ,1 ,0 ,1664 ,16 ,1 ,10 ,465000 
5465 ,11229 ,1 ,0 ,856 ,97 ,1 ,2 ,512000 
5466 ,11229 ,1 ,0 ,3129 ,97 ,1 ,2 ,455000 
5467 ,11229 ,1 ,0 ,1960 ,97 ,1 ,2 ,480000 
5468 ,11229 ,1 ,0 ,706 ,97 ,1 ,3 ,363750 
5469 ,11229 ,1 ,0 ,892 ,68 ,1 ,3 ,299000 
5470 ,11229 ,1 ,0 ,616 ,92 ,1 ,2 ,425000 
5471 ,11229 ,1 ,0 ,1104 ,97 ,1 ,2 ,580000 
5472 ,11229 ,1 ,0 ,1875 ,20 ,1 ,2 ,450000 
5473 ,11229 ,1 ,0 ,1800 ,31 ,1 ,2 ,354000 
5474 ,11229 ,1 ,0 ,1640 ,97 ,1 ,2 ,460000 
5475 ,11229 ,1 ,0 ,768 ,97 ,1 ,3 ,298650 
5476 ,11229 ,1 ,0 ,1545 ,5 ,1 ,2 ,520000 
5477 ,11229 ,1 ,0 ,1200 ,57 ,1 ,2 ,530000 
5478 ,11229 ,1 ,0 ,1728 ,87 ,1 ,2 ,425000 
5479 ,11229 ,1 ,0 ,660 ,92 ,1 ,3 ,115500 
5480 ,11229 ,1 ,0 ,1219 ,97 ,1 ,2 ,128000 
5481 ,11229 ,1 ,0 ,1456 ,97 ,1 ,2 ,520000 
5482 ,11229 ,1 ,0 ,1064 ,87 ,1 ,2 ,420000 
5483 ,11229 ,1 ,0 ,868 ,97 ,1 ,2 ,570000 
5484 ,11229 ,1 ,0 ,2400 ,20 ,1 ,2 ,340000 
5485 ,11229 ,1 ,0 ,1034 ,72 ,1 ,1 ,445000 
5486 ,11229 ,1 ,0 ,800 ,77 ,1 ,3 ,325000 
5487 ,11229 ,1 ,0 ,1200 ,92 ,1 ,2 ,450000 
5488 ,11229 ,1 ,0 ,1039 ,92 ,1 ,2 ,737500 
5489 ,11229 ,1 ,0 ,916 ,92 ,1 ,2 ,410000 
5490 ,11229 ,1 ,0 ,1632 ,92 ,1 ,2 ,525000 
5491 ,11229 ,1 ,0 ,2274 ,87 ,1 ,2 ,480000 
5492 ,11229 ,1 ,0 ,1400 ,37 ,1 ,2 ,389594 
5493 ,11229 ,1 ,0 ,800 ,92 ,1 ,3 ,415000 
5494 ,11229 ,1 ,0 ,700 ,92 ,1 ,3 ,375000 
5495 ,11229 ,1 ,0 ,866 ,92 ,1 ,2 ,350000 
5496 ,11229 ,1 ,0 ,1240 ,92 ,1 ,2 ,180000 
5497 ,11229 ,1 ,0 ,1216 ,52 ,1 ,6 ,465000 
5498 ,11229 ,1 ,0 ,1216 ,52 ,1 ,6 ,342000 
5499 ,11229 ,1 ,0 ,1812 ,97 ,1 ,2 ,300000 
5500 ,11229 ,1 ,0 ,1415 ,97 ,1 ,2 ,530000 
5501 ,11229 ,1 ,0 ,1320 ,97 ,1 ,2 ,545000 
5502 ,11229 ,1 ,0 ,1560 ,97 ,1 ,2 ,469000 
5503 ,11229 ,1 ,0 ,648 ,92 ,1 ,3 ,375000 
5504 ,11229 ,1 ,0 ,2136 ,92 ,1 ,2 ,250000 
5505 ,11229 ,1 ,0 ,1200 ,37 ,1 ,2 ,400000 
5506 ,11229 ,1 ,0 ,1216 ,62 ,1 ,6 ,439000 
5507 ,11229 ,1 ,0 ,1059 ,92 ,1 ,2 ,379000 
5508 ,11229 ,1 ,0 ,1738 ,92 ,1 ,2 ,275806 
5509 ,11229 ,1 ,0 ,1738 ,92 ,1 ,2 ,681164 
5510 ,11229 ,1 ,0 ,790 ,92 ,1 ,2 ,145000 
5511 ,11229 ,1 ,0 ,1744 ,97 ,1 ,2 ,469000 
5512 ,11229 ,1 ,0 ,1242 ,5 ,1 ,2 ,475000 
5513 ,11229 ,1 ,0 ,1476 ,97 ,1 ,2 ,559000 
5514 ,11229 ,1 ,0 ,1512 ,97 ,1 ,2 ,455000 
5515 ,11229 ,1 ,0 ,880 ,87 ,1 ,10 ,405000 
5516 ,11229 ,1 ,0 ,1348 ,87 ,1 ,2 ,540000 
5517 ,11229 ,1 ,0 ,1089 ,97 ,1 ,2 ,210000 
5518 ,11229 ,1 ,0 ,1065 ,97 ,1 ,2 ,360500 
5519 ,11229 ,1 ,0 ,1377 ,97 ,1 ,2 ,344500 
5520 ,11229 ,1 ,0 ,1552 ,92 ,1 ,2 ,420000 
5521 ,11229 ,1 ,0 ,1560 ,92 ,1 ,2 ,580000 
5522 ,11229 ,1 ,0 ,1392 ,92 ,1 ,2 ,430000 
5523 ,11229 ,1 ,0 ,1360 ,52 ,1 ,6 ,480000 
5524 ,11229 ,1 ,0 ,1360 ,52 ,1 ,6 ,525000 
5525 ,11229 ,1 ,0 ,1360 ,62 ,1 ,6 ,280000 
5526 ,11229 ,1 ,0 ,1671 ,92 ,1 ,2 ,440000 
5527 ,11229 ,1 ,0 ,1047 ,92 ,1 ,2 ,482500 
5528 ,11229 ,1 ,0 ,324 ,92 ,1 ,3 ,259000 
5529 ,11229 ,1 ,0 ,324 ,92 ,1 ,3 ,200000 
5530 ,11229 ,1 ,0 ,975 ,92 ,1 ,2 ,402000 
5531 ,11229 ,1 ,0 ,728 ,92 ,1 ,2 ,450000 
5532 ,11229 ,2 ,0 ,1563 ,62 ,1 ,11 ,570000 
5533 ,11229 ,2 ,0 ,1444 ,97 ,1 ,13 ,530000 
5534 ,11229 ,2 ,0 ,1230 ,37 ,1 ,12 ,423000 
5535 ,11229 ,2 ,0 ,1536 ,87 ,1 ,13 ,419000 
5536 ,11229 ,2 ,0 ,1344 ,97 ,1 ,12 ,415000 
5537 ,11229 ,2 ,0 ,1344 ,97 ,1 ,12 ,550000 
5538 ,11229 ,2 ,0 ,1240 ,97 ,1 ,13 ,585000 
5539 ,11229 ,2 ,0 ,1915 ,92 ,1 ,13 ,625000 
5540 ,11217 ,1 ,0 ,1440 ,97 ,1 ,10 ,750000 
5541 ,11217 ,1 ,0 ,1440 ,97 ,1 ,10 ,750000 
5542 ,11217 ,1 ,0 ,3745 ,2 ,1 ,10 ,3920262 
5543 ,11217 ,1 ,0 ,3745 ,2 ,1 ,10 ,3506000 
5544 ,11217 ,1 ,0 ,3745 ,2 ,1 ,10 ,3525000 
5545 ,11217 ,1 ,0 ,3745 ,2 ,1 ,10 ,3595000 
5546 ,11215 ,1 ,0 ,1152 ,102 ,1 ,6 ,1305000 
5547 ,11215 ,1 ,0 ,1120 ,118 ,1 ,10 ,1200000 
5548 ,11217 ,2 ,0 ,4463 ,2 ,1 ,14 ,3775000 
5549 ,11217 ,2 ,0 ,2100 ,116 ,1 ,14 ,1530000 
5550 ,11231 ,2 ,0 ,1950 ,118 ,1 ,11 ,2535000 
5551 ,11231 ,2 ,0 ,990 ,118 ,1 ,14 ,1475000 
5552 ,11231 ,2 ,0 ,1472 ,118 ,1 ,14 ,25000 
5553 ,11231 ,2 ,0 ,1986 ,118 ,1 ,14 ,2200000 
5554 ,11215 ,2 ,0 ,2220 ,112 ,1 ,11 ,725000 
5555 ,11231 ,2 ,0 ,2360 ,118 ,1 ,14 ,3100000 
5556 ,11231 ,2 ,0 ,1540 ,118 ,1 ,14 ,1362000 
5557 ,11215 ,2 ,0 ,2128 ,116 ,1 ,13 ,943000 
5558 ,11215 ,2 ,0 ,1920 ,116 ,1 ,13 ,1650000 
5559 ,11215 ,2 ,0 ,1455 ,118 ,1 ,12 ,838370 
5560 ,11215 ,2 ,0 ,1455 ,118 ,1 ,12 ,851992 
5561 ,11215 ,2 ,0 ,1800 ,97 ,1 ,14 ,600000 
5562 ,11215 ,2 ,1 ,2400 ,118 ,1 ,164 ,1250000 
5563 ,11215 ,2 ,1 ,2400 ,118 ,1 ,164 ,150000 
5564 ,11215 ,2 ,0 ,1652 ,118 ,1 ,13 ,1550000 
5565 ,11215 ,2 ,0 ,1539 ,118 ,1 ,13 ,1530000 
5566 ,11215 ,2 ,0 ,1276 ,118 ,1 ,13 ,1390000 
5567 ,11215 ,2 ,0 ,1060 ,118 ,1 ,13 ,1380000 
5568 ,11215 ,2 ,0 ,960 ,118 ,1 ,14 ,1240000 
5569 ,11215 ,2 ,1 ,3748 ,118 ,1 ,164 ,1650000 
5570 ,11231 ,3 ,0 ,3165 ,118 ,1 ,15 ,2760000 
5571 ,11215 ,3 ,0 ,4500 ,116 ,1 ,15 ,3500000 
5572 ,11215 ,3 ,0 ,2480 ,97 ,1 ,15 ,1500000 
5573 ,11231 ,3 ,0 ,4532 ,118 ,1 ,15 ,3800000 
5574 ,11215 ,3 ,0 ,1920 ,118 ,1 ,15 ,1440000 
5575 ,11215 ,3 ,0 ,2626 ,118 ,1 ,15 ,1550000 
5576 ,11215 ,3 ,0 ,3000 ,118 ,1 ,15 ,1150000 
5577 ,11215 ,3 ,0 ,1950 ,116 ,1 ,15 ,2145000 
5578 ,11215 ,3 ,0 ,2340 ,118 ,1 ,15 ,1450000 
5579 ,11215 ,3 ,0 ,1875 ,107 ,1 ,15 ,960000 
5580 ,11231 ,11 ,2 ,9100 ,12 ,2 ,22 ,25000 
5581 ,11215 ,4 ,0 ,3300 ,97 ,2 ,18 ,3700000 
5582 ,11231 ,4 ,0 ,3200 ,97 ,2 ,18 ,2560000 
5583 ,11231 ,4 ,0 ,2310 ,97 ,2 ,18 ,2975000 
5584 ,11215 ,8 ,0 ,5200 ,86 ,2 ,16 ,1900000 
5585 ,11215 ,8 ,0 ,5720 ,86 ,2 ,16 ,3575000 
5586 ,11231 ,30 ,0 ,30000 ,86 ,2 ,27 ,27200000 
5587 ,11215 ,5 ,1 ,4000 ,97 ,2 ,167 ,2450000 
5588 ,11231 ,0 ,1 ,1140 ,86 ,4 ,115 ,2100000 
5589 ,11217 ,0 ,1 ,15260 ,86 ,4 ,45 ,9500000 
5590 ,11215 ,0 ,1 ,3600 ,86 ,4 ,47 ,1100000 
5591 ,11215 ,0 ,1 ,4800 ,86 ,4 ,44 ,3200000 
5592 ,11215 ,0 ,1 ,4160 ,86 ,4 ,42 ,2300000 
5593 ,11215 ,0 ,1 ,878 ,87 ,4 ,50 ,1660000 
5594 ,11217 ,0 ,1 ,6600 ,86 ,4 ,36 ,6700000 
5595 ,11215 ,0 ,1 ,1990 ,30 ,4 ,218 ,2600000 
5596 ,11204 ,1 ,1 ,2800 ,86 ,1 ,163 ,1100000 
5597 ,11204 ,1 ,0 ,1352 ,87 ,1 ,10 ,750000 
5598 ,11204 ,1 ,0 ,1196 ,92 ,1 ,6 ,838000 
5599 ,11204 ,1 ,0 ,1204 ,92 ,1 ,10 ,785000 
5600 ,11204 ,1 ,0 ,1204 ,92 ,1 ,10 ,833800 
5601 ,11204 ,1 ,0 ,1496 ,92 ,1 ,2 ,955000 
5602 ,11204 ,1 ,0 ,2000 ,97 ,1 ,6 ,760000 
5603 ,11204 ,1 ,0 ,1260 ,97 ,1 ,10 ,800000 
5604 ,11204 ,1 ,0 ,1456 ,72 ,1 ,6 ,650000 
5605 ,11229 ,1 ,0 ,1352 ,72 ,1 ,6 ,800000 
5606 ,11223 ,1 ,0 ,1138 ,87 ,1 ,10 ,790000 
5607 ,11223 ,1 ,0 ,1184 ,87 ,1 ,10 ,839900 
5608 ,11223 ,1 ,0 ,1020 ,87 ,1 ,10 ,628000 
5609 ,11223 ,1 ,0 ,1050 ,87 ,1 ,10 ,740000 
5610 ,11223 ,1 ,0 ,1344 ,92 ,1 ,10 ,650000 
5611 ,11204 ,1 ,0 ,1756 ,92 ,1 ,6 ,1150000 
5612 ,11223 ,1 ,0 ,1238 ,107 ,1 ,6 ,820000 
5613 ,11223 ,1 ,0 ,1484 ,97 ,1 ,10 ,680000 
5614 ,11223 ,1 ,0 ,1144 ,97 ,1 ,10 ,750000 
5615 ,11223 ,1 ,0 ,1680 ,97 ,1 ,6 ,968000 
5616 ,11223 ,1 ,0 ,1332 ,97 ,1 ,2 ,748000 
5617 ,11223 ,1 ,0 ,1274 ,118 ,1 ,2 ,1200000 
5618 ,11223 ,1 ,0 ,1156 ,92 ,1 ,10 ,730000 
5619 ,11214 ,1 ,0 ,1116 ,67 ,1 ,6 ,870000 
5620 ,11214 ,1 ,0 ,1776 ,67 ,1 ,6 ,830000 
5621 ,11214 ,1 ,0 ,1616 ,92 ,1 ,2 ,1150000 
5622 ,11214 ,1 ,0 ,860 ,92 ,1 ,10 ,580000 
5623 ,11214 ,1 ,1 ,2794 ,67 ,1 ,163 ,1288000 
5624 ,11214 ,1 ,0 ,312 ,92 ,1 ,3 ,405000 
5625 ,11214 ,1 ,0 ,864 ,77 ,1 ,10 ,448000 
5626 ,11214 ,1 ,0 ,1149 ,97 ,1 ,10 ,499000 
5627 ,11214 ,1 ,0 ,1184 ,102 ,1 ,10 ,473000 
5628 ,11214 ,1 ,0 ,928 ,72 ,1 ,6 ,640000 
5629 ,11214 ,1 ,0 ,756 ,82 ,1 ,3 ,590000 
5630 ,11214 ,1 ,0 ,640 ,97 ,1 ,3 ,385000 
5631 ,11224 ,1 ,0 ,2184 ,92 ,1 ,10 ,600000 
5632 ,11223 ,1 ,0 ,1296 ,107 ,1 ,6 ,753000 
5633 ,11223 ,1 ,0 ,1136 ,87 ,1 ,10 ,31000 
5634 ,11223 ,1 ,0 ,1656 ,116 ,1 ,6 ,715000 
5635 ,11223 ,1 ,0 ,1656 ,116 ,1 ,6 ,760000 
5636 ,11223 ,1 ,0 ,1184 ,92 ,1 ,6 ,733000 
5637 ,11223 ,1 ,0 ,1280 ,92 ,1 ,10 ,590000 
5638 ,11223 ,1 ,0 ,1380 ,92 ,1 ,2 ,680000 
5639 ,11223 ,1 ,0 ,1176 ,87 ,1 ,2 ,750500 
5640 ,11223 ,1 ,0 ,960 ,92 ,1 ,10 ,490000 
5641 ,11223 ,1 ,0 ,1806 ,107 ,1 ,4 ,1520000 
5642 ,11223 ,1 ,0 ,1004 ,92 ,1 ,6 ,690000 
5643 ,11223 ,1 ,0 ,952 ,92 ,1 ,6 ,655000 
5644 ,11223 ,1 ,0 ,952 ,92 ,1 ,6 ,578000 
5645 ,11223 ,1 ,0 ,952 ,92 ,1 ,6 ,515000 
5646 ,11223 ,1 ,0 ,952 ,92 ,1 ,6 ,545000 
5647 ,11223 ,1 ,0 ,952 ,92 ,1 ,6 ,575000 
5648 ,11223 ,1 ,0 ,668 ,107 ,1 ,10 ,448000 
5649 ,11223 ,1 ,0 ,1958 ,92 ,1 ,2 ,700000 
5650 ,11223 ,1 ,0 ,1962 ,116 ,1 ,6 ,661000 
5651 ,11214 ,2 ,0 ,2772 ,97 ,1 ,12 ,1260000 
5652 ,11214 ,2 ,0 ,2772 ,97 ,1 ,12 ,1200000 
5653 ,11214 ,2 ,0 ,2720 ,97 ,1 ,12 ,1100000 
5654 ,11214 ,2 ,0 ,2714 ,52 ,1 ,14 ,1050000 
5655 ,11214 ,2 ,0 ,1816 ,112 ,1 ,13 ,900000 
5656 ,11204 ,2 ,0 ,3200 ,67 ,1 ,14 ,875000 
5657 ,11204 ,2 ,0 ,2360 ,92 ,1 ,12 ,989000 
5658 ,11204 ,2 ,0 ,2300 ,57 ,1 ,11 ,899000 
5659 ,11204 ,2 ,0 ,1980 ,87 ,1 ,11 ,850000 
5660 ,11204 ,2 ,0 ,2344 ,77 ,1 ,11 ,1100000 
5661 ,11204 ,2 ,0 ,2344 ,77 ,1 ,11 ,1050000 
5662 ,11204 ,2 ,0 ,2344 ,77 ,1 ,11 ,560000 
5663 ,11204 ,2 ,0 ,1790 ,97 ,1 ,12 ,890000 
5664 ,11223 ,2 ,0 ,2400 ,97 ,1 ,12 ,983000 
5665 ,11223 ,2 ,0 ,1448 ,87 ,1 ,13 ,663000 
5666 ,11223 ,2 ,0 ,2304 ,87 ,1 ,12 ,1125000 
5667 ,11223 ,2 ,0 ,1696 ,87 ,1 ,12 ,992000 
5668 ,11223 ,2 ,0 ,2160 ,87 ,1 ,12 ,1130000 
5669 ,11223 ,2 ,0 ,1348 ,92 ,1 ,12 ,220000 
5670 ,11223 ,2 ,0 ,1348 ,92 ,1 ,12 ,625000 
5671 ,11223 ,2 ,0 ,1720 ,57 ,1 ,11 ,1100000 
5672 ,11223 ,2 ,0 ,2006 ,92 ,1 ,11 ,1180000 
5673 ,11223 ,2 ,0 ,2520 ,97 ,1 ,12 ,999000 
